-2.113520657258783231e-03;-1.254882114410540908e+03
-1.921382415689802800e-03;-1.254882114410540908e+03
-1.279999999999999888e-03;-1.214468653644989899e+03
-6.399999999999999439e-04;-1.121697073656946941e+03
-3.199999999999999720e-04;-7.752480908429522515e+02
-1.599999999999999860e-04;-4.850434106564570698e+02
-7.999999999999999299e-05;-3.345059768006127570e+02
-3.999999999999999650e-05;-2.508962103543869375e+02
-1.999999999999999825e-05;-1.916293854346443482e+02
-9.999999999999999124e-06;-1.109133673085270715e+02
0.000000000000000000e+00;9.535333123899425445e-01
0.000000000000000000e+00;9.535333123899425445e-01
9.999999999999999124e-06;1.117787470541167494e+02
1.999999999999999825e-05;1.582133723866015202e+02
2.500000000000000120e-05;1.697437884167009656e+02
2.999999999999999737e-05;1.791428256698957284e+02
3.500000000000000371e-05;1.873522266906332732e+02
4.500000000000000283e-05;2.018871700197046266e+02
5.500000000000000873e-05;2.151294011603644663e+02
6.499999999999999431e-05;2.277211661262224425e+02
7.500000000000000698e-05;2.399506126131069834e+02
9.500000000000000523e-05;2.638322862061013439e+02
1.150000000000000035e-04;2.872325559215470889e+02
1.350000000000000017e-04;3.103724602671778712e+02
1.750000000000000253e-04;3.562788360004861374e+02
2.149999999999999676e-04;4.018436131365557458e+02
2.549999999999999641e-04;4.471844702530136146e+02
2.949999999999999606e-04;4.923411409177169276e+02
3.750000000000000078e-04;5.819802132858100094e+02
4.549999999999999466e-04;6.288285602020087026e+02
5.349999999999999938e-04;6.502831317820986214e+02
6.949999999999999798e-04;6.721306950092528041e+02
8.550000000000000742e-04;6.860340362616060474e+02
1.015000000000000060e-03;6.991834777693348997e+02
1.175000000000000046e-03;7.088389264523325437e+02
1.495000000000000018e-03;7.259010990187944117e+02
1.814999999999999990e-03;7.419764881280116242e+02
2.135000000000000179e-03;7.572587960348931801e+02
2.635000000000000189e-03;7.794365037278889758e+02
3.135000000000000633e-03;7.913348467037868659e+02
3.635000000000000210e-03;8.004973781137971400e+02
4.135000000000000654e-03;8.058247867265217792e+02
4.635000000000000231e-03;8.074327136210215485e+02
5.000953303173742009e-03;8.028690040476624290e+02
5.501048633491116904e-03;8.074327136210215485e+02
