-2.352715654272458101e-02;-9.938605064417009771e+02
-1.279999999999999888e-02;-9.421138922706486483e+02
-6.399999999999999439e-03;-8.410100188206687335e+02
-3.199999999999999720e-03;-6.123193406619552661e+02
-1.599999999999999860e-03;-4.091674152124364809e+02
-7.999999999999999299e-04;-3.027536517876732205e+02
-3.999999999999999650e-04;-2.403731036953982141e+02
-1.999999999999999825e-04;-1.905807420050526275e+02
-9.999999999999999124e-05;-1.123299396831754109e+02
0.000000000000000000e+00;-1.075686449741856787e+00
0.000000000000000000e+00;-1.075686449741856787e+00
9.999999999999999124e-05;1.093626372172742407e+02
1.999999999999999825e-04;1.576522176003907134e+02
2.500000000000000052e-04;1.699799744619855915e+02
2.999999999999999737e-04;1.801745989526477274e+02
3.499999999999999964e-04;1.891768898597221380e+02
4.499999999999999877e-04;2.052884035386117034e+02
5.500000000000000331e-04;2.201554291529996306e+02
6.499999999999999702e-04;2.344057376296910604e+02
7.500000000000000156e-04;2.482968567939254001e+02
9.499999999999999981e-04;2.754940080171169257e+02
1.149999999999999981e-03;3.021630013610436549e+02
1.350000000000000071e-03;3.285557921478722960e+02
1.750000000000000036e-03;3.809637098125729153e+02
2.149999999999999568e-03;4.331036064010556856e+02
2.549999999999999750e-03;4.850675361528076337e+02
2.949999999999999498e-03;5.367734648749049029e+02
3.749999999999999861e-03;6.394844020875464139e+02
4.549999999999999357e-03;6.966963237810139162e+02
5.349999999999999721e-03;7.265643016985745817e+02
6.949999999999999581e-03;7.561546092255694020e+02
8.550000000000000308e-03;7.771388923493565244e+02
1.014999999999999930e-02;7.972908091135260520e+02
1.175000000000000003e-02;8.145140976341514261e+02
1.494999999999999975e-02;8.431535017650228383e+02
1.814999999999999947e-02;8.542811041540395536e+02
2.135000000000000092e-02;8.644341981727619668e+02
2.634999999999999842e-02;8.788298297319186076e+02
3.135000000000000286e-02;8.912873018161084246e+02
3.635000000000000037e-02;9.016541455156211669e+02
4.135000000000000481e-02;9.082344700056523834e+02
4.160224642553155688e-02;9.084500619685167067e+02
